transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,payment_method,sales_channel
TXN004932,2025-10-20 17:43:00,ST005,PRD0020,CUST0788,3,18682.24,Online,Physical Store
TXN004933,2025-11-16 11:21:00,ST001,PRD0224,CUST0714,5,9276.41,Card,Physical Store
TXN004934,2025-12-02 14:13:00,ST003,PRD0288,CUST0446,4,2165.9,Mobile Wallet,Physical Store
TXN004935,2025-03-13 21:10:00,ST005,PRD0156,CUST0744,3,7788.01,Cash,Physical Store
TXN004936,2025-09-06 08:33:00,ST001,PRD0114,CUST0483,3,9757.31,Online,Physical Store
TXN004937,2025-11-26 18:11:00,ST006,PRD0134,CUST0558,5,16453.67,Mobile Wallet,Physical Store
TXN004938,2025-07-25 19:15:00,ST006,PRD0312,CUST0073,1,6604.88,Cash,Physical Store
TXN004939,2025-05-14 13:13:00,ST006,PRD0303,CUST0038,3,11893.96,Mobile Wallet,Physical Store
TXN004940,2025-09-11 18:10:00,ST001,PRD0162,CUST0214,3,19501.87,Mobile Wallet,Physical Store
TXN004941,2025-02-26 19:28:00,ST002,PRD0027,CUST1029,4,3678.01,Cash,Physical Store
TXN004942,2025-09-12 21:00:00,ST004,PRD0303,CUST1027,1,11893.96,Mobile Wallet,Physical Store
TXN004943,2025-10-01 16:06:00,ST006,PRD0115,CUST0037,2,3172.29,Online,Physical Store
TXN004944,2025-07-14 17:06:00,ST001,PRD0093,CUST0197,3,4406.01,Cash,Physical Store
TXN004945,2025-07-15 12:20:00,ST002,PRD0134,CUST0838,4,16453.67,Online,Physical Store
TXN004946,2025-08-13 11:07:00,ST004,PRD0080,CUST0716,2,5394.99,Cash,Physical Store
TXN004947,2025-03-07 15:25:00,ST004,PRD0304,CUST1026,4,2572.59,Card,Physical Store
TXN004948,2025-03-24 20:48:00,ST006,PRD0300,CUST0727,4,6059.15,Online,Physical Store
TXN004949,2025-09-08 12:23:00,ST006,PRD0020,CUST0123,5,18682.24,Mobile Wallet,Physical Store
TXN004950,2025-03-03 15:57:00,ST003,PRD0119,CUST0452,1,9036.76,Mobile Wallet,Physical Store
TXN004951,2025-02-18 14:02:00,ST001,PRD0143,CUST0354,4,7468.23,Online,Physical Store
TXN004952,2025-05-10 15:05:00,ST003,PRD0214,CUST0682,1,829.59,Online,Physical Store
TXN004953,2025-02-23 13:11:00,ST003,PRD0221,CUST0536,3,6401.8,Card,Physical Store
TXN004954,2025-11-03 20:26:00,ST003,PRD0306,CUST0586,3,2327.28,Cash,Physical Store
TXN004955,2025-12-04 18:53:00,ST006,PRD0294,CUST0235,2,2896.16,Mobile Wallet,Physical Store
TXN004956,2025-10-13 08:16:00,ST004,PRD0305,CUST1037,4,1169.36,Card,Physical Store
TXN004957,2025-01-11 17:12:00,ST002,PRD0281,CUST0394,4,4870.82,Mobile Wallet,Physical Store
TXN004958,2025-06-16 19:10:00,ST006,PRD0160,CUST0356,4,16917.41,Mobile Wallet,Physical Store
TXN004959,2025-01-02 19:51:00,ST003,PRD0249,CUST0577,1,15746.95,Mobile Wallet,Physical Store
TXN004960,2025-05-14 21:48:00,ST004,PRD0139,CUST0007,2,3538.08,Cash,Physical Store
TXN004961,2025-04-08 13:12:00,ST003,PRD0145,CUST0318,3,10608.78,Online,Physical Store
TXN004962,2025-07-17 09:35:00,ST006,PRD0102,CUST0294,4,18335.61,Card,Physical Store
TXN004963,2025-02-15 11:34:00,ST003,PRD0131,CUST0252,3,7115.22,Cash,Physical Store
TXN004964,2025-01-05 17:42:00,ST006,PRD0181,CUST0560,2,8249.71,Online,Physical Store
TXN004965,2025-03-14 21:30:00,ST004,PRD0174,CUST0014,3,14032.47,Cash,Physical Store
TXN004966,2025-09-19 12:41:00,ST004,PRD0270,CUST0353,1,18277.44,Card,Physical Store
TXN004967,2025-08-30 09:09:00,ST003,PRD0201,CUST0386,2,4607.12,Cash,Physical Store
TXN004968,2025-12-21 18:11:00,ST005,PRD0317,CUST0434,4,13310.61,Cash,Physical Store
TXN004969,2025-05-08 10:26:00,ST002,PRD0241,CUST0325,4,5942.64,Card,Physical Store
TXN004970,2025-03-21 14:08:00,ST004,PRD0230,CUST0916,4,17471.77,Online,Physical Store
TXN004971,2025-08-11 17:21:00,ST005,PRD0260,CUST1042,1,9674.14,Online,Physical Store
TXN004972,2025-07-17 16:28:00,ST005,PRD0328,CUST0938,3,8691.06,Card,Physical Store
TXN004973,2025-10-22 12:17:00,ST002,PRD0311,CUST0398,1,4148.18,Mobile Wallet,Physical Store
TXN004974,2025-09-08 13:40:00,ST004,PRD0254,CUST0322,4,11992.71,Online,Physical Store
TXN004975,2025-12-30 21:38:00,ST004,PRD0003,CUST0677,2,7463.9,Mobile Wallet,Physical Store
TXN004976,2025-08-13 18:32:00,ST002,PRD0108,CUST0383,1,7369.56,Cash,Physical Store
TXN004977,2025-07-23 09:57:00,ST004,PRD0106,CUST0220,4,11908.0,Cash,Physical Store
TXN004978,2025-06-24 11:19:00,ST006,PRD0022,CUST0425,5,13125.31,Card,Physical Store
TXN004979,2025-04-07 11:06:00,ST005,PRD0335,CUST0654,1,8481.29,Cash,Physical Store
TXN004980,2025-02-23 14:25:00,ST002,PRD0144,CUST0024,2,17251.78,Mobile Wallet,Physical Store
TXN004981,2025-03-11 16:03:00,ST005,PRD0062,CUST0455,5,3706.43,Online,Physical Store
TXN004982,2025-04-10 09:07:00,ST005,PRD0182,CUST0566,2,19280.03,Mobile Wallet,Physical Store
TXN004983,2025-10-06 09:23:00,ST001,PRD0249,CUST0504,3,15746.95,Online,Physical Store
TXN004984,2025-10-24 20:05:00,ST001,PRD0012,CUST0774,4,3550.38,Mobile Wallet,Physical Store
TXN004985,2025-04-04 11:45:00,ST003,PRD0195,CUST0724,1,2320.2,Mobile Wallet,Physical Store
TXN004986,2025-01-20 10:26:00,ST003,PRD0335,CUST0358,2,8481.29,Mobile Wallet,Physical Store
TXN004987,2025-10-10 18:38:00,ST001,PRD0068,CUST0297,3,12827.93,Card,Physical Store
TXN004988,2025-08-07 18:06:00,ST004,PRD0126,CUST0691,1,8272.6,Card,Physical Store
TXN004989,2025-02-03 08:33:00,ST003,PRD0149,CUST0068,1,19334.45,Mobile Wallet,Physical Store
TXN004990,2025-11-11 17:31:00,ST002,PRD0334,CUST0037,4,9286.96,Cash,Physical Store
TXN004991,2025-01-20 17:39:00,ST004,PRD0245,CUST0725,2,8847.6,Mobile Wallet,Physical Store
TXN004992,2025-08-03 13:03:00,ST005,PRD0274,CUST0440,4,2220.38,Cash,Physical Store
TXN004993,2025-07-20 16:59:00,ST001,PRD0084,CUST0233,3,16667.34,Mobile Wallet,Physical Store
TXN004994,2025-04-26 15:12:00,ST003,PRD0028,CUST0929,1,9297.13,Card,Physical Store
TXN004995,2025-10-24 08:12:00,ST002,PRD0317,CUST0021,5,13310.61,Cash,Physical Store
TXN004996,2025-01-27 13:54:00,ST001,PRD0201,CUST0363,4,4607.12,Mobile Wallet,Physical Store
TXN004997,2025-01-04 18:11:00,ST003,PRD0334,CUST0583,4,9286.96,Online,Physical Store
TXN004998,2025-12-01 15:39:00,ST002,PRD0268,CUST0352,1,4050.68,Card,Physical Store
TXN004999,2025-08-25 11:34:00,ST002,PRD0061,CUST0677,2,15518.33,Card,Physical Store
TXN005000,2025-03-30 10:36:00,ST003,PRD0233,CUST0358,3,11296.41,Cash,Physical Store
TXN005001,2025-02-27 12:37:00,ST003,PRD0128,CUST0606,4,9239.11,Online,Physical Store
TXN005002,2025-05-01 18:05:00,ST003,PRD0260,CUST0823,3,9674.14,Online,Physical Store
TXN005003,2025-08-21 16:03:00,ST002,PRD0030,CUST0974,5,19772.8,Online,Physical Store
TXN005004,2025-08-08 11:25:00,ST003,PRD0211,CUST0496,4,11225.27,Online,Physical Store
TXN005005,2025-11-23 18:23:00,ST003,PRD0332,CUST0035,3,7226.95,Card,Physical Store
TXN005006,2025-10-04 15:23:00,ST006,PRD0020,CUST0028,4,18682.24,Mobile Wallet,Physical Store
TXN005007,2025-01-17 17:37:00,ST004,PRD0028,CUST0386,1,9297.13,Card,Physical Store
TXN005008,2025-02-18 18:56:00,ST005,PRD0040,CUST0465,3,11363.76,Cash,Physical Store
TXN005009,2025-05-25 11:13:00,ST006,PRD0122,CUST0226,3,5139.97,Mobile Wallet,Physical Store
TXN005010,2025-10-25 14:16:00,ST001,PRD0010,CUST0237,1,15285.57,Online,Physical Store
TXN005011,2025-07-27 08:05:00,ST003,PRD0317,CUST0410,2,13310.61,Card,Physical Store
TXN005012,2025-01-04 21:59:00,ST004,PRD0223,CUST0341,2,16691.47,Cash,Physical Store
TXN005013,2025-12-18 17:13:00,ST002,PRD0040,CUST0795,3,11363.76,Mobile Wallet,Physical Store
TXN005014,2025-07-24 21:59:00,ST004,PRD0117,CUST0474,1,14750.74,Cash,Physical Store
TXN005015,2025-05-30 08:57:00,ST001,PRD0282,CUST0320,2,5174.17,Cash,Physical Store
TXN005016,2025-02-02 15:05:00,ST005,PRD0230,CUST0248,5,17471.77,Online,Physical Store
TXN005017,2025-06-12 15:58:00,ST001,PRD0129,CUST0095,3,13492.02,Online,Physical Store
TXN005018,2025-01-15 16:04:00,ST003,PRD0307,CUST0024,1,11194.39,Mobile Wallet,Physical Store
TXN005019,2025-08-14 20:51:00,ST004,PRD0120,CUST0734,2,14398.39,Card,Physical Store
TXN005020,2025-07-06 17:23:00,ST002,PRD0045,CUST0967,4,1726.89,Online,Physical Store
TXN005021,2025-04-04 12:07:00,ST006,PRD0123,CUST0058,2,13170.98,Card,Physical Store
TXN005022,2025-09-27 20:48:00,ST001,PRD0193,CUST0981,1,15266.12,Mobile Wallet,Physical Store
TXN005023,2025-08-01 13:47:00,ST003,PRD0217,CUST0045,2,20488.83,Card,Physical Store
TXN005024,2025-04-09 13:56:00,ST003,PRD0229,CUST0902,4,22339.45,Cash,Physical Store
TXN005025,2025-12-07 12:37:00,ST001,PRD0023,CUST0753,4,5149.18,Mobile Wallet,Physical Store
TXN005026,2025-06-22 11:09:00,ST005,PRD0066,CUST1016,5,13064.65,Mobile Wallet,Physical Store
TXN005027,2025-12-22 20:43:00,ST001,PRD0179,CUST0335,4,20362.49,Online,Physical Store
TXN005028,2025-09-27 15:58:00,ST006,PRD0268,CUST0237,4,4050.68,Card,Physical Store
TXN005029,2025-02-20 15:06:00,ST001,PRD0163,CUST0233,1,16681.73,Online,Physical Store
TXN005030,2025-03-25 19:16:00,ST006,PRD0060,CUST0322,3,20909.2,Online,Physical Store
TXN005031,2025-07-06 12:26:00,ST006,PRD0226,CUST0445,1,18502.93,Card,Physical Store
TXN005032,2025-08-16 09:59:00,ST005,PRD0241,CUST0541,1,5942.64,Cash,Physical Store
TXN005033,2025-12-16 14:25:00,ST003,PRD0306,CUST0658,3,2327.28,Cash,Physical Store
TXN005034,2025-10-05 13:30:00,ST001,PRD0003,CUST0394,3,7463.9,Cash,Physical Store
TXN005035,2025-11-29 20:05:00,ST004,PRD0253,CUST0826,1,17101.61,Cash,Physical Store
TXN005036,2025-07-18 09:13:00,ST001,PRD0333,CUST0076,1,6748.68,Card,Physical Store
TXN005037,2025-08-20 11:34:00,ST006,PRD0114,CUST0186,5,9757.31,Cash,Physical Store
TXN005038,2025-08-21 10:01:00,ST005,PRD0126,CUST0652,4,8272.6,Mobile Wallet,Physical Store
TXN005039,2025-07-03 21:27:00,ST001,PRD0133,CUST0026,1,1638.63,Cash,Physical Store
TXN005040,2025-12-07 20:54:00,ST002,PRD0333,CUST0650,3,6748.68,Mobile Wallet,Physical Store
TXN005041,2025-01-30 19:57:00,ST001,PRD0225,CUST0305,3,15148.9,Cash,Physical Store
TXN005042,2025-08-04 21:17:00,ST003,PRD0106,CUST0556,2,11908.0,Cash,Physical Store
TXN005043,2025-03-04 12:56:00,ST006,PRD0243,CUST0650,3,3916.43,Mobile Wallet,Physical Store
TXN005044,2025-08-12 10:17:00,ST002,PRD0271,CUST0299,2,2468.45,Cash,Physical Store
TXN005045,2025-11-26 14:57:00,ST001,PRD0151,CUST0259,1,17351.7,Mobile Wallet,Physical Store
TXN005046,2025-09-19 12:25:00,ST005,PRD0029,CUST0460,5,14939.28,Online,Physical Store
TXN005047,2025-02-20 18:44:00,ST003,PRD0174,CUST0305,2,14032.47,Mobile Wallet,Physical Store
TXN005048,2025-07-20 13:09:00,ST004,PRD0034,CUST1015,3,9530.33,Online,Physical Store
TXN005049,2025-06-16 11:48:00,ST003,PRD0120,CUST0202,4,14398.39,Online,Physical Store
TXN005050,2025-01-05 14:02:00,ST001,PRD0166,CUST0590,1,15634.98,Card,Physical Store
TXN005051,2025-09-01 18:06:00,ST006,PRD0115,CUST0596,4,3172.29,Card,Physical Store
TXN005052,2025-11-20 09:48:00,ST005,PRD0007,CUST1017,5,13705.32,Cash,Physical Store
TXN005053,2025-11-24 15:34:00,ST006,PRD0220,CUST0658,4,11025.69,Mobile Wallet,Physical Store
TXN005054,2025-01-28 09:35:00,ST003,PRD0270,CUST0466,1,18277.44,Cash,Physical Store
TXN005055,2025-12-23 18:20:00,ST004,PRD0325,CUST0570,3,10102.17,Online,Physical Store
TXN005056,2025-09-13 11:15:00,ST006,PRD0137,CUST0457,3,4588.15,Mobile Wallet,Physical Store
TXN005057,2025-05-08 14:48:00,ST001,PRD0309,CUST0979,1,20175.41,Mobile Wallet,Physical Store
TXN005058,2025-09-15 20:23:00,ST001,PRD0080,CUST0744,2,5394.99,Mobile Wallet,Physical Store
TXN005059,2025-06-13 08:16:00,ST001,PRD0003,CUST0439,4,7463.9,Cash,Physical Store
TXN005060,2025-03-01 16:20:00,ST005,PRD0319,CUST0815,5,6266.57,Mobile Wallet,Physical Store
TXN005061,2025-05-18 18:01:00,ST005,PRD0318,CUST0735,2,9023.94,Cash,Physical Store
TXN005062,2025-06-17 19:50:00,ST003,PRD0182,CUST0067,5,19280.03,Mobile Wallet,Physical Store
TXN005063,2025-10-20 10:32:00,ST006,PRD0035,CUST0547,4,12242.79,Card,Physical Store
TXN005064,2025-07-19 14:32:00,ST006,PRD0026,CUST0813,2,17486.51,Card,Physical Store
TXN005065,2025-05-28 09:27:00,ST005,PRD0326,CUST0195,1,8972.53,Online,Physical Store
TXN005066,2025-05-18 08:51:00,ST006,PRD0326,CUST0781,2,8972.53,Mobile Wallet,Physical Store
TXN005067,2025-09-20 18:57:00,ST005,PRD0314,CUST0054,5,14001.37,Cash,Physical Store
TXN005068,2025-07-21 16:51:00,ST002,PRD0104,CUST0183,1,12631.32,Cash,Physical Store
TXN005069,2025-08-24 17:21:00,ST002,PRD0309,CUST0286,5,20175.41,Card,Physical Store
TXN005070,2025-04-18 11:05:00,ST004,PRD0095,CUST0675,4,14194.94,Mobile Wallet,Physical Store
TXN005071,2025-03-12 13:00:00,ST001,PRD0110,CUST0705,4,5481.63,Mobile Wallet,Physical Store
TXN005072,2025-03-31 19:29:00,ST002,PRD0060,CUST0535,1,20909.2,Online,Physical Store
TXN005073,2025-03-31 15:41:00,ST002,PRD0254,CUST0387,2,11992.71,Online,Physical Store
TXN005074,2025-11-30 15:14:00,ST001,PRD0251,CUST0521,2,6655.05,Online,Physical Store
TXN005075,2025-03-19 08:38:00,ST004,PRD0130,CUST0380,1,15909.47,Card,Physical Store
TXN005076,2025-09-04 12:07:00,ST001,PRD0190,CUST1041,4,5190.85,Online,Physical Store
TXN005077,2025-03-15 13:03:00,ST002,PRD0169,CUST0279,3,10615.75,Cash,Physical Store
TXN005078,2025-10-22 13:22:00,ST005,PRD0281,CUST1007,4,4870.82,Card,Physical Store
TXN005079,2025-07-22 12:42:00,ST004,PRD0094,CUST1001,2,19664.63,Online,Physical Store
TXN005080,2025-08-21 10:14:00,ST006,PRD0267,CUST0204,4,13855.01,Cash,Physical Store
TXN005081,2025-03-07 17:09:00,ST001,PRD0044,CUST0491,3,646.96,Cash,Physical Store
TXN005082,2025-12-04 18:04:00,ST001,PRD0123,CUST0425,1,13170.98,Cash,Physical Store
TXN005083,2025-09-01 13:12:00,ST003,PRD0191,CUST0091,2,9077.42,Mobile Wallet,Physical Store
TXN005084,2025-10-23 12:33:00,ST002,PRD0148,CUST0213,2,2911.86,Card,Physical Store
TXN005085,2025-03-06 10:14:00,ST004,PRD0088,CUST0069,5,2632.29,Card,Physical Store
TXN005086,2025-09-26 20:20:00,ST003,PRD0243,CUST0122,5,3916.43,Card,Physical Store
TXN005087,2025-10-27 21:53:00,ST001,PRD0054,CUST0510,4,3904.5,Online,Physical Store
TXN005088,2025-10-15 15:33:00,ST002,PRD0106,CUST0983,5,11908.0,Cash,Physical Store
TXN005089,2025-04-26 09:27:00,ST004,PRD0284,CUST0381,2,20638.42,Cash,Physical Store
TXN005090,2025-09-22 08:39:00,ST001,PRD0306,CUST0429,4,2327.28,Online,Physical Store
TXN005091,2025-02-24 17:14:00,ST003,PRD0039,CUST0920,5,15677.76,Online,Physical Store
TXN005092,2025-11-03 16:35:00,ST004,PRD0127,CUST0007,2,5043.76,Online,Physical Store
TXN005093,2025-11-29 15:56:00,ST002,PRD0119,CUST0253,1,9036.76,Card,Physical Store
TXN005094,2025-08-17 08:42:00,ST002,PRD0129,CUST0546,4,13492.02,Online,Physical Store
TXN005095,2025-07-07 13:19:00,ST001,PRD0016,CUST0901,4,20268.14,Cash,Physical Store
TXN005096,2025-06-14 11:58:00,ST005,PRD0183,CUST0660,5,10505.4,Card,Physical Store
TXN005097,2025-04-15 12:35:00,ST001,PRD0052,CUST0255,5,7984.07,Card,Physical Store
TXN005098,2025-10-17 18:47:00,ST002,PRD0119,CUST0660,1,9036.76,Online,Physical Store
TXN005099,2025-09-09 15:37:00,ST005,PRD0284,CUST0340,3,20638.42,Mobile Wallet,Physical Store
TXN005100,2025-07-01 11:29:00,ST003,PRD0036,CUST0761,4,5751.78,Cash,Physical Store
TXN005101,2025-06-14 21:51:00,ST004,PRD0121,CUST0444,1,11401.01,Cash,Physical Store
TXN005102,2025-07-15 14:26:00,ST002,PRD0253,CUST0125,4,17101.61,Card,Physical Store
TXN005103,2025-02-16 09:36:00,ST001,PRD0036,CUST0883,1,5751.78,Online,Physical Store
TXN005104,2025-06-22 19:14:00,ST002,PRD0014,CUST0502,4,6143.33,Cash,Physical Store
TXN005105,2025-04-08 12:43:00,ST004,PRD0030,CUST0472,4,19772.8,Cash,Physical Store
TXN005106,2025-08-27 08:49:00,ST006,PRD0111,CUST0995,5,20533.53,Card,Physical Store
TXN005107,2025-01-15 14:06:00,ST001,PRD0276,CUST0281,1,21897.23,Online,Physical Store
TXN005108,2025-07-09 16:08:00,ST001,PRD0024,CUST0977,2,13723.71,Mobile Wallet,Physical Store
TXN005109,2025-04-04 21:17:00,ST003,PRD0230,CUST0612,2,17471.77,Mobile Wallet,Physical Store
TXN005110,2025-10-14 12:59:00,ST003,PRD0245,CUST0500,2,8847.6,Online,Physical Store
TXN005111,2025-02-01 20:27:00,ST006,PRD0169,CUST0276,5,10615.75,Cash,Physical Store
TXN005112,2025-06-21 19:57:00,ST005,PRD0113,CUST0788,4,5925.51,Cash,Physical Store
TXN005113,2025-03-08 08:52:00,ST005,PRD0231,CUST0326,1,17703.38,Online,Physical Store
TXN005114,2025-09-02 16:52:00,ST003,PRD0310,CUST0047,2,21244.72,Online,Physical Store
TXN005115,2025-01-06 16:06:00,ST006,PRD0292,CUST0849,5,7767.01,Online,Physical Store
TXN005116,2025-05-23 13:27:00,ST001,PRD0168,CUST0915,5,14853.54,Mobile Wallet,Physical Store
TXN005117,2025-05-15 12:11:00,ST001,PRD0018,CUST0645,3,21346.27,Online,Physical Store
TXN005118,2025-02-13 13:59:00,ST003,PRD0167,CUST0860,4,474.16,Cash,Physical Store
TXN005119,2025-10-16 20:11:00,ST006,PRD0025,CUST0240,4,5447.28,Mobile Wallet,Physical Store
TXN005120,2025-06-11 17:47:00,ST001,PRD0306,CUST0498,1,2327.28,Cash,Physical Store
TXN005121,2025-04-25 12:55:00,ST001,PRD0322,CUST0161,3,1196.67,Online,Physical Store
TXN005122,2025-11-19 16:03:00,ST005,PRD0199,CUST0981,1,10404.09,Cash,Physical Store
TXN005123,2025-05-11 20:50:00,ST003,PRD0140,CUST0888,3,12592.3,Online,Physical Store
TXN005124,2025-01-03 08:00:00,ST001,PRD0021,CUST0602,1,1768.36,Online,Physical Store
TXN005125,2025-07-31 12:54:00,ST004,PRD0184,CUST0516,5,3319.57,Mobile Wallet,Physical Store
TXN005126,2025-09-28 20:13:00,ST002,PRD0152,CUST0903,3,13560.83,Online,Physical Store
TXN005127,2025-07-28 08:18:00,ST004,PRD0283,CUST0291,3,16821.68,Mobile Wallet,Physical Store
TXN005128,2025-03-10 13:28:00,ST002,PRD0217,CUST0124,1,20488.83,Cash,Physical Store
TXN005129,2025-12-23 15:38:00,ST005,PRD0170,CUST0163,1,1914.37,Cash,Physical Store
TXN005130,2025-03-29 18:57:00,ST002,PRD0055,CUST0787,3,18651.16,Online,Physical Store
TXN005131,2025-01-31 16:43:00,ST003,PRD0061,CUST0754,5,15518.33,Cash,Physical Store
TXN005132,2025-06-07 11:06:00,ST001,PRD0174,CUST0045,4,14032.47,Mobile Wallet,Physical Store
TXN005133,2025-05-12 09:40:00,ST004,PRD0222,CUST0563,4,19331.27,Mobile Wallet,Physical Store
TXN005134,2025-04-07 21:49:00,ST002,PRD0052,CUST0082,2,7984.07,Card,Physical Store
TXN005135,2025-03-04 17:29:00,ST002,PRD0206,CUST0967,1,2082.08,Online,Physical Store
TXN005136,2025-06-07 14:06:00,ST003,PRD0212,CUST1045,3,7877.4,Online,Physical Store
TXN005137,2025-07-14 17:26:00,ST005,PRD0145,CUST0749,5,10608.78,Card,Physical Store
TXN005138,2025-05-09 18:19:00,ST005,PRD0044,CUST0467,2,646.96,Cash,Physical Store
TXN005139,2025-02-15 21:51:00,ST003,PRD0124,CUST0910,2,2894.98,Online,Physical Store
TXN005140,2025-09-10 19:38:00,ST005,PRD0081,CUST0938,3,15889.25,Cash,Physical Store
TXN005141,2025-05-17 21:19:00,ST001,PRD0272,CUST0627,1,9997.42,Online,Physical Store
TXN005142,2025-07-16 13:54:00,ST002,PRD0279,CUST0523,4,1882.31,Card,Physical Store
TXN005143,2025-11-26 19:18:00,ST005,PRD0287,CUST1031,4,3212.74,Cash,Physical Store
TXN005144,2025-11-26 15:48:00,ST006,PRD0125,CUST0980,4,13628.37,Mobile Wallet,Physical Store
TXN005145,2025-08-03 20:16:00,ST004,PRD0293,CUST0963,2,17487.15,Cash,Physical Store
TXN005146,2025-06-14 11:17:00,ST005,PRD0076,CUST0719,1,3801.59,Cash,Physical Store
TXN005147,2025-10-03 15:07:00,ST005,PRD0217,CUST0260,5,20488.83,Mobile Wallet,Physical Store
TXN005148,2025-06-06 15:27:00,ST006,PRD0235,CUST0886,4,17055.79,Mobile Wallet,Physical Store
TXN005149,2025-01-30 19:39:00,ST002,PRD0042,CUST0247,5,21532.78,Online,Physical Store
TXN005150,2025-03-25 14:53:00,ST005,PRD0130,CUST0259,3,15909.47,Card,Physical Store
TXN005151,2025-02-27 15:27:00,ST005,PRD0297,CUST1017,1,14685.23,Online,Physical Store
TXN005152,2025-08-04 20:54:00,ST001,PRD0230,CUST0653,5,17471.77,Cash,Physical Store
TXN005153,2025-11-18 13:54:00,ST006,PRD0335,CUST0894,2,8481.29,Mobile Wallet,Physical Store
TXN005154,2025-09-06 08:42:00,ST004,PRD0156,CUST0569,4,7788.01,Mobile Wallet,Physical Store
TXN005155,2025-02-26 12:02:00,ST001,PRD0182,CUST0923,4,19280.03,Card,Physical Store
TXN005156,2025-07-06 19:01:00,ST003,PRD0044,CUST0738,3,646.96,Online,Physical Store
TXN005157,2025-11-13 12:02:00,ST003,PRD0328,CUST0657,4,8691.06,Card,Physical Store
TXN005158,2025-07-09 14:40:00,ST003,PRD0111,CUST1005,3,20533.53,Online,Physical Store
TXN005159,2025-07-02 13:46:00,ST006,PRD0173,CUST0970,4,8871.76,Mobile Wallet,Physical Store
TXN005160,2025-04-18 11:52:00,ST001,PRD0174,CUST0557,2,14032.47,Online,Physical Store
TXN005161,2025-01-14 17:57:00,ST006,PRD0175,CUST0442,1,4600.64,Mobile Wallet,Physical Store
TXN005162,2025-03-24 15:59:00,ST006,PRD0241,CUST0268,5,5942.64,Card,Physical Store
TXN005163,2025-09-01 14:36:00,ST004,PRD0168,CUST1040,5,14853.54,Cash,Physical Store
TXN005164,2025-10-12 17:17:00,ST001,PRD0081,CUST0874,4,15889.25,Card,Physical Store
TXN005165,2025-07-29 14:51:00,ST004,PRD0313,CUST0064,2,11708.67,Mobile Wallet,Physical Store
TXN005166,2025-12-15 12:16:00,ST003,PRD0277,CUST0354,5,8719.93,Card,Physical Store
TXN005167,2025-12-21 13:02:00,ST004,PRD0029,CUST0988,5,14939.28,Cash,Physical Store
TXN005168,2025-08-10 13:14:00,ST006,PRD0245,CUST1016,4,8847.6,Online,Physical Store
TXN005169,2025-03-13 12:31:00,ST005,PRD0055,CUST0861,3,18651.16,Cash,Physical Store
TXN005170,2025-10-28 09:24:00,ST003,PRD0099,CUST0878,5,20583.54,Cash,Physical Store
TXN005171,2025-12-18 15:51:00,ST002,PRD0089,CUST0703,5,4127.23,Online,Physical Store
TXN005172,2025-01-19 09:24:00,ST004,PRD0311,CUST0152,3,4148.18,Mobile Wallet,Physical Store
TXN005173,2025-09-29 08:30:00,ST002,PRD0320,CUST1044,2,8347.21,Cash,Physical Store
TXN005174,2025-09-02 18:02:00,ST002,PRD0011,CUST0130,2,12715.64,Online,Physical Store
TXN005175,2025-10-24 08:09:00,ST002,PRD0107,CUST0984,3,10336.83,Card,Physical Store
TXN005176,2025-08-10 17:55:00,ST003,PRD0090,CUST0571,5,18163.73,Cash,Physical Store
TXN005177,2025-10-10 08:05:00,ST005,PRD0195,CUST0722,5,2320.2,Cash,Physical Store
TXN005178,2025-03-02 18:44:00,ST003,PRD0090,CUST0616,4,18163.73,Cash,Physical Store
TXN005179,2025-05-07 09:06:00,ST004,PRD0278,CUST0319,5,7489.54,Cash,Physical Store
TXN005180,2025-05-15 14:58:00,ST001,PRD0183,CUST0715,1,10505.4,Card,Physical Store
TXN005181,2025-01-15 20:12:00,ST005,PRD0119,CUST0122,3,9036.76,Mobile Wallet,Physical Store
TXN005182,2025-08-10 18:27:00,ST002,PRD0331,CUST0520,2,7946.53,Online,Physical Store
TXN005183,2025-04-07 16:43:00,ST006,PRD0107,CUST0987,3,10336.83,Online,Physical Store
TXN005184,2025-03-23 16:32:00,ST004,PRD0154,CUST0789,2,13504.25,Mobile Wallet,Physical Store
TXN005185,2025-05-04 12:40:00,ST006,PRD0282,CUST0665,1,5174.17,Card,Physical Store
TXN005186,2025-01-05 21:46:00,ST002,PRD0092,CUST0919,4,22187.45,Cash,Physical Store
TXN005187,2025-08-21 17:13:00,ST003,PRD0039,CUST0822,2,15677.76,Cash,Physical Store
TXN005188,2025-06-18 13:12:00,ST005,PRD0081,CUST0870,4,15889.25,Card,Physical Store
TXN005189,2025-05-23 21:53:00,ST002,PRD0336,CUST0626,5,2121.27,Mobile Wallet,Physical Store
TXN005190,2025-03-15 14:35:00,ST002,PRD0237,CUST0999,5,1672.14,Online,Physical Store
TXN005191,2025-11-01 09:51:00,ST002,PRD0088,CUST0894,4,2632.29,Mobile Wallet,Physical Store
TXN005192,2025-09-03 12:31:00,ST001,PRD0276,CUST0786,5,21897.23,Cash,Physical Store
TXN005193,2025-05-31 08:28:00,ST004,PRD0195,CUST0339,5,2320.2,Mobile Wallet,Physical Store
TXN005194,2025-06-10 10:53:00,ST004,PRD0145,CUST0206,3,10608.78,Card,Physical Store
TXN005195,2025-02-08 18:32:00,ST003,PRD0026,CUST0289,1,17486.51,Cash,Physical Store
